User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
711,0,Mastercard,Debit,5.57483E+15,Jun-21,598,YES,1,$14532,Dec-09,2020,No
711,1,Mastercard,Debit,5.6894E+15,Oct-24,108,YES,1,$30044,Oct-07,2011,No
712,0,Mastercard,Debit,5.45075E+15,Jul-21,706,YES,2,$21749,Jan-20,2020,No
712,1,Amex,Credit,3.72726E+14,Feb-20,995,YES,2,$15800,Feb-20,2020,No
712,2,Mastercard,Debit (Prepaid),5.84167E+15,Jul-22,278,YES,2,$22,Jan-20,2020,No
712,3,Discover,Credit,6.74763E+15,Feb-20,65,YES,1,$14300,Jan-20,2020,No
713,0,Mastercard,Debit,5.98455E+15,Feb-24,332,YES,1,$14270,Dec-02,2014,No
714,0,Mastercard,Debit,5.82399E+15,May-11,972,YES,2,$23189,Dec-07,2008,No
714,1,Mastercard,Debit,5.03964E+15,Jan-21,50,YES,1,$20612,Mar-19,2019,No
714,2,Mastercard,Debit,5.48935E+15,Nov-21,288,YES,2,$22424,Feb-20,2020,No
714,3,Mastercard,Debit,5.6913E+15,Oct-19,19,YES,1,$17748,Oct-19,2019,No
715,0,Mastercard,Debit,5.98992E+15,Jun-22,242,YES,1,$3039,Aug-08,2008,No
716,0,Mastercard,Debit,5.56148E+15,May-20,302,YES,1,$39751,May-06,2007,No
716,1,Mastercard,Debit,5.66526E+15,Dec-15,279,YES,1,$27876,Dec-15,2015,No
716,2,Mastercard,Debit,5.09162E+15,Nov-23,902,YES,2,$21743,Aug-07,2007,No
716,3,Mastercard,Debit,5.98968E+15,Aug-23,683,YES,2,$21120,Sep-16,2016,No
716,4,Mastercard,Debit,5.82745E+15,Jul-20,580,YES,1,$29828,Jul-10,2011,No
717,0,Mastercard,Debit,5.35185E+15,Nov-21,520,NO,1,$9740,Feb-20,2020,No
718,0,Discover,Credit,6.98877E+15,Apr-07,936,YES,2,$14600,Mar-06,2014,No
718,1,Amex,Credit,3.42172E+14,Apr-23,59,YES,2,$1400,May-05,2009,No
718,2,Mastercard,Debit,5.95091E+15,Mar-14,93,YES,1,$18552,Feb-14,2014,No
719,0,Mastercard,Debit,5.88625E+15,Feb-20,334,YES,2,$14624,Jul-11,2015,No
719,1,Amex,Credit,3.51995E+14,Dec-22,441,YES,2,$2600,May-15,2015,No
719,2,Visa,Debit (Prepaid),4.38142E+15,Jun-22,539,YES,3,$84,Feb-20,2020,No
719,3,Visa,Debit,4.7701E+15,Feb-20,63,NO,1,$9915,May-16,2016,No
720,0,Mastercard,Debit,5.07118E+15,Jan-21,738,YES,2,$9094,Mar-93,2011,No
720,1,Visa,Debit,4.19528E+15,Dec-20,740,YES,1,$16513,Jan-07,2011,No
720,2,Discover,Credit,6.2705E+15,Feb-20,54,YES,1,$8700,Feb-20,2020,No
721,0,Mastercard,Debit,5.41175E+15,Aug-21,353,YES,1,$19952,Feb-20,2020,No
721,1,Visa,Debit,4.04437E+15,Nov-22,109,YES,1,$17804,Jan-20,2020,No
722,0,Mastercard,Debit,5.24961E+15,Aug-23,248,YES,1,$33150,Jan-20,2020,No
722,1,Mastercard,Debit (Prepaid),5.07861E+15,Feb-20,332,NO,1,$57,Feb-20,2020,No
722,2,Mastercard,Debit (Prepaid),5.49273E+15,Nov-22,819,YES,1,$55,Oct-11,2011,No
723,0,Mastercard,Debit,5.20729E+15,Feb-20,808,YES,2,$8668,Feb-20,2020,No
723,1,Mastercard,Credit,5.14114E+15,Feb-20,787,YES,2,$10200,Feb-20,2020,No
724,0,Mastercard,Debit,5.37056E+15,Oct-20,89,YES,1,$48344,Dec-06,2006,No
724,1,Visa,Debit,4.14757E+15,Jul-20,384,YES,2,$25020,May-11,2011,No
725,0,Mastercard,Debit,5.02903E+15,Sep-23,75,YES,1,$19573,Jan-16,2016,No
725,1,Visa,Credit,4.98357E+15,May-22,261,NO,2,$16500,Dec-03,2011,No
726,0,Amex,Credit,3.88852E+14,Feb-22,934,YES,1,$11000,Feb-08,2010,No
726,1,Discover,Credit,6.80097E+15,Apr-22,163,YES,2,$10200,Dec-97,2011,No
726,2,Visa,Credit,4.65365E+15,Apr-20,933,YES,2,$12800,Jul-04,2006,No
726,3,Mastercard,Debit,5.92192E+15,Jan-22,885,YES,2,$14029,Sep-09,2010,No
726,4,Mastercard,Debit,5.07525E+15,Aug-22,860,YES,2,$11641,May-06,2010,No
727,0,Mastercard,Debit,5.41925E+15,Jan-20,523,YES,1,$15568,Jan-20,2020,No
727,1,Visa,Debit,4.13563E+15,Jun-22,74,YES,1,$19746,Jul-14,2014,No
727,2,Visa,Debit,4.90136E+15,Jul-20,92,NO,1,$17682,Feb-12,2012,No
728,0,Visa,Debit,4.59485E+15,Sep-21,433,YES,1,$19893,Jan-20,2020,No
728,1,Visa,Debit (Prepaid),4.46588E+15,Aug-24,709,YES,2,$69,Feb-20,2020,No
728,2,Mastercard,Debit,5.16318E+15,Oct-24,239,YES,2,$21800,Feb-20,2020,No
728,3,Visa,Debit,4.33739E+15,Apr-23,598,YES,2,$24759,Feb-20,2020,No
728,4,Visa,Debit,4.01311E+15,Aug-23,885,YES,2,$644,Jan-20,2020,No
728,5,Visa,Credit,4.22527E+15,Oct-21,215,YES,2,$6100,Jan-20,2020,No
729,0,Visa,Credit,4.99209E+15,Nov-23,627,NO,2,$4400,Jul-17,2017,No
729,1,Visa,Debit,4.53642E+15,Dec-99,686,YES,1,$34886,Aug-99,2010,No
729,2,Visa,Debit,4.62797E+15,Jun-21,920,YES,1,$20779,Jan-15,2015,No
729,3,Visa,Debit,4.32451E+15,Jan-20,143,YES,2,$32922,Jan-20,2020,No
729,4,Visa,Debit,4.78065E+15,Jan-19,156,YES,2,$42491,May-12,2012,No
729,5,Mastercard,Debit,5.70335E+15,Nov-23,711,YES,1,$24550,Aug-12,2012,No
729,6,Mastercard,Debit,5.326E+15,Apr-23,904,YES,1,$36309,May-03,2006,No
729,7,Mastercard,Debit,5.80153E+15,Mar-23,805,YES,2,$27817,Oct-19,2019,No
729,8,Mastercard,Debit,5.49314E+15,May-21,307,YES,1,$28912,Nov-05,2012,No
730,0,Discover,Credit,6.17713E+15,Jan-20,302,YES,2,$4500,Jan-20,2020,No
730,1,Visa,Credit,4.94766E+15,Jan-23,695,YES,1,$17500,Jan-20,2020,No
730,2,Visa,Credit,4.57802E+15,Jul-23,280,YES,1,$19100,Jan-20,2020,No
730,3,Amex,Credit,3.94665E+14,Jan-20,643,YES,1,$15100,Jan-20,2020,No
731,0,Mastercard,Debit (Prepaid),5.18049E+15,Mar-19,412,YES,1,$66,Oct-02,2011,No
731,1,Amex,Credit,3.41912E+14,Jun-24,300,YES,2,$13000,Nov-09,2009,No
731,2,Visa,Debit,4.59274E+15,Mar-21,512,YES,2,$20428,Mar-06,2009,No
731,3,Amex,Credit,3.71161E+14,Dec-21,521,YES,2,$8600,Dec-04,2009,No
732,0,Visa,Debit,4.0393E+15,May-21,214,YES,1,$7225,Feb-20,2020,No
732,1,Mastercard,Debit (Prepaid),5.55064E+15,Oct-22,671,YES,2,$104,Feb-20,2020,No
733,0,Mastercard,Debit,5.30155E+15,Oct-21,773,YES,1,$27762,Feb-14,2014,No
733,1,Visa,Credit,4.79294E+15,Nov-20,451,NO,1,$9300,Feb-20,2020,No
734,0,Mastercard,Debit (Prepaid),5.6504E+15,Jan-20,359,YES,2,$104,Jul-19,2019,No
734,1,Mastercard,Debit,5.88637E+15,Jan-19,7,YES,1,$16102,Aug-17,2017,No
734,2,Visa,Debit,4.23415E+15,Sep-24,314,YES,1,$14995,Oct-14,2014,No
734,3,Mastercard,Debit,5.65687E+15,Oct-11,891,NO,1,$20998,Nov-08,2008,No
735,0,Mastercard,Debit,5.63356E+15,Feb-20,849,YES,2,$17846,Feb-20,2020,No
735,1,Visa,Credit,4.66345E+15,Sep-21,346,YES,2,$6100,Apr-15,2015,No
735,2,Visa,Debit,4.5874E+15,Feb-21,289,YES,2,$22077,Jan-20,2020,No
736,0,Mastercard,Credit,5.39207E+15,Oct-21,353,YES,1,$6900,Sep-95,2009,No
736,1,Mastercard,Debit,5.08138E+15,Dec-16,401,YES,1,$11679,Oct-11,2011,No
736,2,Visa,Credit,4.82582E+15,Nov-24,558,YES,1,$10100,Apr-05,2013,No
737,0,Visa,Credit,4.71531E+15,Apr-20,370,YES,1,$13400,Jan-20,2020,No
737,1,Mastercard,Debit,5.5796E+15,Oct-23,799,YES,1,$21792,Sep-10,2013,No
738,0,Mastercard,Debit,5.15858E+15,Sep-21,196,NO,2,$18856,Jan-20,2020,No
738,1,Mastercard,Debit (Prepaid),5.89602E+15,Nov-21,867,YES,1,$77,Jun-18,2018,No
739,0,Mastercard,Debit,5.99521E+15,Apr-23,430,NO,1,$33557,Apr-07,2013,No
739,1,Mastercard,Debit (Prepaid),5.63807E+15,Nov-22,466,NO,1,$19,Jan-20,2020,No
740,0,Mastercard,Debit,5.85556E+15,Jun-23,878,YES,1,$18784,Dec-12,2012,No
740,1,Mastercard,Debit,5.80006E+15,Feb-21,92,YES,1,$16668,Apr-09,2009,No
740,2,Visa,Credit,4.1641E+15,Oct-22,338,YES,1,$10300,Sep-10,2010,No
740,3,Visa,Debit,4.80804E+15,Nov-17,592,YES,2,$12460,Oct-10,2010,No
741,0,Mastercard,Debit (Prepaid),5.03784E+15,Dec-19,383,YES,1,$78,Apr-18,2018,No
742,0,Mastercard,Credit,5.5064E+15,Jul-21,939,YES,3,$9200,May-06,2009,No
742,1,Mastercard,Debit,5.54684E+15,May-18,523,NO,2,$21166,Mar-13,2013,No
742,2,Mastercard,Debit (Prepaid),5.54661E+15,Mar-20,223,YES,1,$61,Jul-06,2011,No
743,0,Visa,Credit,4.65038E+15,Oct-22,900,YES,2,$7600,Feb-20,2020,No
744,0,Visa,Credit,4.73284E+15,Jun-22,847,YES,2,$1100,Feb-20,2020,No
744,1,Mastercard,Debit,5.61372E+15,Apr-21,405,YES,1,$20576,Jan-20,2020,No
744,2,Mastercard,Debit,5.88468E+15,Nov-22,856,YES,1,$13254,Nov-16,2016,No
744,3,Mastercard,Debit,5.65378E+15,Sep-23,867,YES,2,$12887,Feb-16,2016,No
745,0,Mastercard,Credit,5.32728E+15,Mar-18,105,YES,2,$26800,Feb-16,2016,No
745,1,Mastercard,Debit,5.5249E+15,May-23,673,NO,1,$62861,Sep-13,2013,No
745,2,Visa,Debit,4.93858E+15,Jul-15,12,NO,1,$61399,Feb-11,2011,No
746,0,Mastercard,Debit,5.04688E+15,Jul-13,229,YES,2,$1513,May-05,2008,No
746,1,Mastercard,Debit,5.57717E+15,Oct-20,459,YES,2,$14767,Oct-01,2012,No
747,0,Visa,Debit,4.23454E+15,Feb-22,25,YES,1,$23781,Apr-12,2012,No
747,1,Visa,Debit,4.75771E+15,Jun-08,121,YES,1,$26891,Apr-08,2010,No
747,2,Visa,Debit,4.37324E+15,May-18,827,YES,1,$32285,Dec-16,2016,No
747,3,Visa,Debit,4.21783E+15,Apr-21,909,YES,1,$30650,Dec-12,2012,No
747,4,Visa,Credit,4.5723E+15,Apr-22,795,YES,2,$14200,Jan-02,2006,No
748,0,Mastercard,Debit,5.12758E+15,Jan-24,797,YES,1,$17612,Sep-13,2013,No
748,1,Mastercard,Credit,5.19494E+15,Mar-20,811,YES,2,$12200,Nov-05,2020,No
749,0,Visa,Debit,4.47088E+15,Sep-20,27,NO,1,$33306,Jan-20,2020,No
750,0,Visa,Debit,4.73806E+15,Feb-20,717,YES,1,$14149,Feb-20,2020,No
751,0,Mastercard,Debit,5.64328E+15,Feb-18,475,YES,1,$429,Feb-14,2014,No
751,1,Mastercard,Credit,5.42162E+15,Sep-24,692,YES,2,$100,Oct-04,2004,No
751,2,Visa,Debit,4.97321E+15,May-22,524,YES,2,$495,May-08,2010,No
752,0,Visa,Debit,4.13753E+15,Mar-20,698,YES,2,$18395,Oct-13,2013,No
752,1,Mastercard,Debit,5.46483E+15,Sep-24,462,YES,1,$21808,Nov-10,2010,No
752,2,Mastercard,Debit,5.26167E+15,Jan-18,761,YES,1,$39192,May-13,2013,No
752,3,Mastercard,Debit,5.81289E+15,Jul-12,51,YES,2,$14100,Jun-03,2010,No
752,4,Mastercard,Debit,5.63684E+15,Apr-21,859,YES,1,$15771,Mar-13,2013,No
753,0,Visa,Debit,4.4122E+15,May-21,930,YES,2,$8845,May-09,2010,No
753,1,Visa,Credit,4.46886E+15,May-24,156,NO,2,$10000,Feb-20,2020,No
754,0,Visa,Credit,4.7568E+15,Jan-20,94,YES,2,$4000,Jan-20,2020,No
754,1,Visa,Debit,4.55772E+15,Apr-21,794,YES,2,$27832,Jul-14,2014,No
754,2,Amex,Credit,3.22744E+14,Jul-24,346,YES,1,$9200,Jul-08,2011,No
754,3,Amex,Credit,3.12194E+14,Oct-22,789,YES,2,$2000,Aug-11,2011,No
754,4,Mastercard,Debit,5.32117E+15,Mar-21,666,NO,1,$24546,Oct-11,2011,No
755,0,Mastercard,Credit,5.9167E+15,Jun-24,396,YES,1,$10400,Jan-20,2020,No
756,0,Visa,Credit,4.50094E+15,Nov-20,263,YES,2,$1900,Mar-17,2017,No
757,0,Visa,Debit,4.46843E+15,Feb-20,92,YES,1,$1862,Jan-20,2020,No
758,0,Mastercard,Debit (Prepaid),5.56804E+15,Apr-23,833,NO,1,$80,Aug-10,2010,No
758,1,Visa,Debit (Prepaid),4.64242E+15,Jan-22,909,YES,1,$65,Mar-07,2010,No
758,2,Mastercard,Debit (Prepaid),5.17541E+15,Aug-23,399,NO,1,$62,Sep-12,2012,No
758,3,Visa,Debit,4.07509E+15,May-23,818,YES,2,$13515,Jun-15,2015,No
759,0,Visa,Debit,4.01187E+15,Apr-21,749,YES,1,$6138,Jul-06,2016,No
759,1,Mastercard,Debit,5.52816E+15,Jul-20,556,YES,2,$8048,Nov-02,2013,No
759,2,Visa,Debit,4.81882E+15,Mar-22,727,YES,2,$2898,Aug-03,2008,No
759,3,Mastercard,Debit,5.01642E+15,Sep-21,348,YES,1,$9,Dec-10,2013,No
759,4,Mastercard,Debit,5.29839E+15,Nov-24,243,YES,2,$4260,Mar-09,2012,No
759,5,Amex,Credit,3.37641E+14,Aug-23,902,YES,2,$10100,Nov-06,2010,No
760,0,Mastercard,Debit,5.07427E+15,Mar-17,211,YES,2,$17471,Jun-09,2012,No
760,1,Mastercard,Debit,5.2863E+15,Dec-19,871,YES,1,$14054,Mar-07,2015,No
760,2,Discover,Credit,6.02109E+15,Jun-24,397,NO,1,$7600,Aug-09,2009,No
760,3,Discover,Credit,6.12562E+15,Apr-21,423,YES,1,$17400,Dec-06,2009,No
760,4,Visa,Debit,4.69355E+15,Jan-20,358,YES,1,$10077,Nov-09,2009,No
761,0,Visa,Debit,4.52107E+15,Aug-24,500,NO,2,$10702,Mar-18,2018,No
761,1,Mastercard,Credit,5.21058E+15,Apr-21,925,YES,1,$10600,Feb-01,2010,No
761,2,Mastercard,Debit,5.855E+15,Jun-17,732,YES,1,$9180,Feb-06,2020,No
762,0,Visa,Debit,4.66628E+15,Jul-16,682,YES,1,$20074,Sep-08,2011,No
762,1,Mastercard,Debit,5.41822E+15,Jun-21,550,NO,2,$33746,Jun-10,2010,No
762,2,Mastercard,Debit,5.45022E+15,Dec-23,64,NO,1,$37722,Mar-18,2018,No
763,0,Mastercard,Credit,5.29798E+15,Jan-22,978,YES,2,$6100,Feb-15,2015,No
763,1,Visa,Debit,4.70403E+15,Jan-13,486,YES,1,$21952,Mar-11,2011,No
763,2,Visa,Debit,4.89382E+15,Feb-20,319,YES,1,$18217,Apr-07,2008,No
763,3,Mastercard,Debit,5.2418E+15,Sep-17,783,YES,1,$16565,May-12,2012,No
764,0,Mastercard,Debit (Prepaid),5.54322E+15,Sep-21,154,YES,2,$81,Mar-06,2018,No
764,1,Visa,Debit (Prepaid),4.7098E+15,Jun-22,186,YES,2,$11,Jan-10,2010,No
764,2,Mastercard,Debit,5.62208E+15,Jun-24,770,YES,2,$0,Dec-02,2009,No
765,0,Mastercard,Debit (Prepaid),5.46146E+15,Jun-15,953,YES,1,$57,Dec-13,2013,No
765,1,Mastercard,Debit,5.48085E+15,Jun-24,229,YES,1,$24274,Nov-14,2014,No
765,2,Mastercard,Debit,5.57625E+15,Apr-21,837,YES,1,$33166,Aug-08,2009,No
765,3,Visa,Debit,4.95723E+15,Dec-24,916,YES,1,$21820,Feb-20,2020,No
765,4,Visa,Debit,4.91673E+15,Feb-20,702,YES,2,$19264,Aug-15,2015,No
766,0,Visa,Debit (Prepaid),4.20454E+15,Dec-20,998,YES,1,$77,Feb-20,2020,No
767,0,Mastercard,Debit,5.85007E+15,Mar-21,390,YES,1,$26136,Aug-08,2009,No
767,1,Mastercard,Debit,5.00243E+15,Mar-24,269,YES,1,$27771,Dec-14,2014,No
768,0,Visa,Debit,4.441E+15,Sep-21,944,YES,1,$17117,May-07,2010,No
768,1,Amex,Credit,3.18193E+14,Nov-24,192,YES,2,$5400,Oct-15,2015,No
769,0,Mastercard,Debit,5.33829E+15,Dec-21,118,YES,1,$674,Jan-20,2020,No
770,0,Mastercard,Debit (Prepaid),5.40098E+15,Jul-23,348,YES,1,$58,Sep-17,2017,No
770,1,Visa,Debit,4.25284E+15,Jan-21,287,YES,2,$15851,Mar-14,2014,No
770,2,Visa,Credit,4.00679E+15,Jul-17,881,YES,1,$11000,Mar-11,2015,No
770,3,Mastercard,Debit,5.09003E+15,May-22,181,YES,2,$16377,Sep-10,2013,No
771,0,Mastercard,Debit,5.75692E+15,May-24,707,NO,2,$19127,Oct-08,2012,No
771,1,Visa,Credit,4.52516E+15,Jun-24,626,YES,1,$9200,Apr-10,2013,No
771,2,Mastercard,Debit,5.3997E+15,May-20,371,YES,2,$5553,Mar-08,2015,No
771,3,Mastercard,Debit (Prepaid),5.18658E+15,May-21,636,YES,1,$75,Dec-08,2008,No
771,4,Visa,Credit,4.92758E+15,Apr-03,720,YES,1,$7900,Nov-99,2005,No
772,0,Visa,Debit,4.05178E+15,Aug-20,369,YES,1,$19250,Feb-20,2020,No
772,1,Visa,Debit (Prepaid),4.65928E+15,Jul-20,92,YES,2,$96,Feb-20,2020,No
772,2,Mastercard,Debit,5.20543E+15,Feb-20,584,YES,2,$5895,Feb-20,2020,No
772,3,Mastercard,Debit,5.20642E+15,Oct-21,897,YES,1,$18891,Feb-20,2020,No
772,4,Amex,Credit,3.92064E+14,Jan-24,497,YES,2,$1700,Jan-20,2020,No
772,5,Mastercard,Credit,5.70826E+15,Jun-24,418,YES,2,$12700,Feb-20,2020,No
773,0,Mastercard,Debit,5.91173E+15,Mar-20,650,YES,1,$14892,Jan-16,2016,No
773,1,Visa,Credit,4.00206E+15,Jun-23,735,YES,1,$8500,Sep-04,2011,No
773,2,Mastercard,Credit,5.95066E+15,May-21,874,YES,1,$8500,Sep-10,2011,No
773,3,Visa,Credit,4.17343E+15,Sep-20,872,NO,2,$7400,Sep-08,2011,No
774,0,Mastercard,Debit,5.03482E+15,Nov-24,490,NO,2,$18048,Jan-20,2020,No
774,1,Visa,Credit,4.13704E+15,Oct-22,432,YES,1,$12500,Feb-20,2020,No
774,2,Visa,Debit,4.40484E+15,May-24,806,YES,2,$12838,Jan-20,2020,No
775,0,Visa,Debit,4.73771E+15,Nov-08,17,YES,1,$14725,Jun-04,2008,No
775,1,Amex,Credit,3.77035E+14,Jul-20,451,YES,1,$9600,Dec-03,2010,No
775,2,Amex,Credit,3.38138E+14,Dec-17,258,YES,2,$11000,Oct-17,2017,No
776,0,Visa,Debit,4.65286E+15,May-16,269,YES,2,$5616,Jul-99,2010,No
777,0,Mastercard,Credit,5.50441E+15,Aug-20,997,YES,1,$30400,Aug-03,2011,No
777,1,Visa,Debit,4.68205E+15,Jan-23,822,YES,2,$76343,Sep-03,2014,No
777,2,Mastercard,Debit,5.8517E+15,Feb-24,217,YES,2,$46070,Apr-07,2008,No
777,3,Mastercard,Credit,5.40328E+15,Apr-23,647,NO,2,$14900,Oct-05,2009,No
777,4,Amex,Credit,3.09434E+14,Aug-23,534,YES,1,$27500,Jun-09,2009,No
777,5,Visa,Debit,4.09559E+15,Jul-07,383,NO,1,$3134,Nov-92,2011,No
778,0,Mastercard,Debit (Prepaid),5.43088E+15,Feb-20,307,YES,1,$92,Feb-20,2020,No
778,1,Visa,Credit,4.02839E+15,Dec-24,448,YES,2,$10600,Feb-20,2020,No
778,2,Visa,Debit,4.96331E+15,Sep-21,70,YES,2,$13588,Feb-20,2020,No
779,0,Mastercard,Debit (Prepaid),5.84997E+15,Feb-21,649,YES,1,$67,Jun-11,2011,No
779,1,Visa,Debit,4.25744E+15,Feb-20,297,YES,1,$13905,May-11,2011,No
779,2,Discover,Credit,6.85608E+15,Jan-21,86,YES,1,$12300,Jun-04,2013,No
780,0,Mastercard,Debit,5.01299E+15,Mar-21,541,YES,1,$23220,Nov-11,2011,No
780,1,Mastercard,Debit,5.53142E+15,Jun-21,20,YES,2,$33319,Jun-07,2010,No
780,2,Visa,Debit,4.65782E+15,Apr-24,245,YES,2,$21883,Jan-97,2012,No
780,3,Mastercard,Debit,5.41581E+15,May-23,230,YES,1,$39606,Sep-02,2008,No
781,0,Visa,Credit,4.98596E+15,Jan-22,341,YES,2,$15500,Feb-19,2019,No
781,1,Visa,Credit,4.3421E+15,Feb-20,355,YES,2,$20800,Feb-20,2020,No
782,0,Mastercard,Debit,5.85304E+15,Jun-23,333,YES,1,$23310,Sep-09,2009,No
782,1,Visa,Debit,4.69954E+15,Jun-23,544,YES,1,$22015,Dec-11,2011,No
782,2,Visa,Debit,4.1306E+15,May-23,25,YES,2,$23884,Apr-10,2010,No
782,3,Visa,Debit,4.66267E+15,Jul-21,740,NO,2,$25808,Aug-10,2010,No
783,0,Visa,Credit,4.16122E+15,Jun-21,445,YES,2,$4500,Feb-20,2020,No
783,1,Mastercard,Debit,5.69928E+15,Jan-21,318,YES,2,$26531,Sep-14,2014,No
783,2,Visa,Debit,4.88878E+15,Jan-22,905,YES,2,$22641,Jun-11,2011,No
783,3,Mastercard,Credit,5.82224E+15,Oct-23,304,YES,2,$13100,Mar-08,2015,No
784,0,Visa,Credit,4.25427E+15,Oct-20,79,YES,1,$7800,Feb-20,2020,No
784,1,Visa,Debit,4.36929E+15,Mar-24,308,YES,2,$6407,Feb-20,2020,No
784,2,Amex,Credit,3.15249E+14,Feb-20,451,NO,2,$7200,Feb-20,2020,No
784,3,Visa,Credit,4.87087E+15,Dec-23,537,YES,1,$6500,Jan-20,2020,No
784,4,Visa,Debit (Prepaid),4.34508E+15,Sep-24,929,YES,1,$91,Feb-20,2020,No
784,5,Visa,Credit,4.73094E+15,Feb-20,613,YES,2,$1200,Feb-20,2020,No
785,0,Mastercard,Credit,5.00079E+15,Jul-24,232,YES,2,$6700,Jan-08,2009,No
786,0,Mastercard,Debit,5.94516E+15,Mar-21,310,YES,1,$11102,Apr-04,2012,No
786,1,Mastercard,Debit (Prepaid),5.29552E+15,Oct-21,577,NO,2,$91,Apr-09,2014,No
786,2,Amex,Credit,3.7544E+14,Aug-21,402,YES,2,$8100,Oct-07,2009,No
787,0,Mastercard,Debit,5.62841E+15,Sep-21,490,YES,1,$22679,Aug-97,2014,No
787,1,Mastercard,Debit,5.63873E+15,Apr-23,854,YES,2,$13326,Apr-10,2010,No
787,2,Visa,Debit,4.39102E+15,Nov-20,883,YES,1,$13778,Dec-10,2015,No
787,3,Visa,Credit,4.2555E+15,May-16,402,YES,2,$10400,Sep-09,2011,No
788,0,Mastercard,Debit,5.84591E+15,May-22,379,YES,2,$6863,Nov-11,2011,No
788,1,Mastercard,Debit,5.03974E+15,Dec-21,653,YES,1,$16633,Feb-10,2010,No
789,0,Mastercard,Debit,5.30316E+15,Aug-24,133,YES,1,$29391,Jul-08,2011,No
789,1,Discover,Credit,6.5224E+15,Jul-23,764,YES,1,$19000,Aug-07,2011,No
790,0,Mastercard,Debit,5.07075E+15,Mar-20,506,YES,1,$14541,Nov-11,2011,No
790,1,Visa,Credit,4.54276E+15,Dec-22,70,YES,1,$13500,Jan-09,2009,No
790,2,Visa,Debit,4.7997E+15,Jun-21,178,YES,2,$1484,Oct-06,2011,No
791,0,Mastercard,Debit,5.08531E+15,Mar-23,845,NO,1,$31192,Oct-14,2014,No
791,1,Amex,Credit,3.93314E+14,Apr-24,866,YES,2,$33900,Jan-91,2014,No
791,2,Mastercard,Debit (Prepaid),5.46722E+15,Jul-23,98,YES,2,$44,Mar-11,2016,No
791,3,Mastercard,Debit,5.5667E+15,Mar-17,309,NO,2,$29708,Mar-07,2009,No
792,0,Mastercard,Credit,5.63405E+15,Jul-21,779,YES,1,$27200,May-08,2011,No
792,1,Mastercard,Debit,5.3353E+15,Oct-21,416,YES,1,$36344,Jul-10,2010,No
792,2,Mastercard,Credit,5.25792E+15,Nov-20,547,YES,2,$8900,Jun-12,2012,No
793,0,Mastercard,Debit,5.99318E+15,Jan-21,545,YES,2,$1236,Dec-07,2010,No
793,1,Visa,Debit,4.11874E+15,Dec-23,648,YES,1,$11037,Apr-05,2012,No
793,2,Visa,Credit,4.14198E+15,Sep-20,958,YES,2,$5000,Feb-05,2008,No
794,0,Mastercard,Credit,5.41138E+15,May-23,604,YES,1,$9700,Dec-07,2011,No
794,1,Mastercard,Debit,5.94327E+15,Mar-16,746,YES,2,$14179,Jun-12,2012,No
795,0,Mastercard,Debit,5.00193E+15,Nov-24,861,YES,1,$25021,Apr-09,2009,No
796,0,Visa,Debit,4.62784E+15,Feb-20,382,YES,2,$33605,Jan-20,2020,No
796,1,Mastercard,Debit (Prepaid),5.27729E+15,Oct-23,656,NO,1,$63,Jun-08,2010,No
796,2,Mastercard,Debit (Prepaid),5.49981E+15,Mar-24,208,YES,1,$84,Nov-16,2016,No
797,0,Visa,Debit,4.80639E+15,Dec-12,788,YES,2,$18733,Sep-08,2014,No
797,1,Mastercard,Debit (Prepaid),5.42323E+15,Oct-06,812,YES,2,$38,Oct-01,2007,No
797,2,Mastercard,Debit,5.07752E+15,Dec-18,216,YES,1,$21895,Jun-09,2009,No
797,3,Visa,Credit,4.33849E+15,Apr-22,381,YES,2,$8700,Apr-02,2010,No
798,0,Mastercard,Debit,5.77997E+15,Jan-23,527,YES,2,$16050,Mar-03,2006,No
798,1,Mastercard,Debit,5.40825E+15,Mar-07,762,YES,2,$17257,Dec-05,2009,No
798,2,Visa,Debit,4.80368E+15,Apr-12,499,YES,2,$20573,Nov-08,2015,No
799,0,Mastercard,Debit,5.69137E+15,Jan-20,797,YES,1,$18829,Mar-19,2019,No
799,1,Visa,Debit,4.5682E+15,Feb-20,976,YES,1,$16619,Nov-10,2010,No
799,2,Discover,Credit,6.04314E+15,Dec-22,36,NO,1,$9700,Nov-11,2012,No
799,3,Mastercard,Credit,5.64129E+15,Jul-24,940,YES,2,$2200,Sep-19,2019,No
799,4,Mastercard,Debit,5.19227E+15,Oct-24,412,YES,1,$17691,May-09,2009,No
799,5,Mastercard,Debit,5.05305E+15,Aug-24,114,YES,1,$11910,Feb-20,2020,No
799,6,Amex,Credit,3.21401E+14,Apr-23,507,YES,2,$11000,May-10,2014,No
800,0,Visa,Debit,4.09855E+15,Dec-21,832,YES,1,$13971,Dec-10,2010,No
800,1,Mastercard,Credit,5.08394E+15,Mar-20,427,YES,2,$7100,Oct-03,2017,No
800,2,Visa,Credit,4.88594E+15,Jun-20,161,YES,1,$0,May-16,2016,No
801,0,Visa,Credit,4.93475E+15,Jun-22,217,YES,2,$5800,Jan-20,2020,No
801,1,Mastercard,Credit,5.88802E+15,Feb-09,395,YES,1,$12700,Apr-07,2015,No
